Date,Open,High,Low,Close,Volume,Change
2021-08-31,39597,40349,39406,40352,4957540,0.019813991103922346
2021-09-01,40301,40521,40122,40409,4767870,0.001412569389373619
2021-09-02,40325,40400,39906,40039,6232543,-0.009156376054839321
2021-09-03,40160,40382,40045,40298,4680412,0.0064686930243011975
2021-09-06,40340,40482,40204,40438,4632792,0.0034741178222243985
2021-09-07,40400,40414,40050,40198,3737145,-0.0059350116227311345
2021-09-08,40050,40175,39777,39847,4400563,-0.008731777700383136
2021-09-09,39720,39757,39108,39140,4390254,-0.017742866464225626
2021-09-10,39210,39416,39084,39323,5058719,0.0046755237608584466
2021-09-13,39176,39534,39118,39410,4700396,0.002212445642499228
2021-09-14,39554,39892,39554,39660,5442931,0.0063435676224308235
2021-09-15,39666,39864,39493,39716,4788743,0.0014120020171457526
2021-09-16,39873,39873,39286,39371,5841061,-0.008686675395306653
2021-09-17,39230,39534,39088,39473,4507140,0.0025907393766986253
2021-09-23,39230,39507,39157,39410,5662199,-0.0015960276644795268
2021-09-24,39594,39662,39315,39371,6519524,-0.0009895965490992475
2021-09-27,39373,39685,39286,39501,4953337,0.003301922735007956
2021-09-28,39468,39468,38979,38987,5627508,-0.013012328801802475
2021-09-29,38512,38671,38119,38472,10993385,-0.013209531382255668
2021-09-30,38398,38723,38252,38630,6860108,0.004106882927843669
2021-10-01,38411,38503,37878,37910,4982535,-0.01863836396582963
2021-10-05,37561,37713,37037,37348,9299767,-0.01482458454233715
2021-10-06,37538,37728,36767,36772,8213041,-0.015422512584341908
2021-10-07,37095,37476,37086,37387,5218058,0.016724681823126364
2021-10-08,37548,37566,37249,37305,4558676,-0.0021932757375557888
2021-10-12,37187,37215,36508,36665,5572444,-0.017155877228253624
2021-10-13,36634,37162,36581,37035,4415417,0.010091367789444972
2021-10-14,37244,37519,37239,37501,4545294,0.012582692048062727
2021-10-15,37758,37989,37733,37886,3871674,0.010266392896189469
2021-10-18,37926,37956,37504,37766,3644813,-0.0031673969276250213
2021-10-19,38033,38147,37893,38083,4029589,0.008393793359106061
2021-10-20,38228,38340,37912,37915,3991001,-0.004411417167765164
2021-10-21,37961,38091,37796,37849,4065800,-0.001740735856521125
2021-10-22,37796,38033,37718,37882,2883478,0.0008718856508758144
2021-10-25,37781,38133,37574,38078,3694733,0.005173961248086112
2021-10-26,38286,38499,38179,38434,3745330,0.009349230526813468
2021-10-27,38310,38374,37975,38112,2984714,-0.00837799864703126
2021-10-28,38081,38268,37989,38005,3659431,-0.002807514693534796
2021-10-29,38161,38170,37309,37394,5688871,-0.01607683199579002
2021-11-01,37703,37728,37508,37548,4339071,0.0041183077499062914
2021-11-02,37748,38346,37748,38049,3569007,0.013342921061041846
2021-11-03,38195,38195,37411,37510,4612269,-0.01416594391442616
2021-11-04,37863,38086,37651,37723,5776676,0.005678485737136807
2021-11-05,37998,38062,37338,37558,5763187,-0.004373989343371409
2021-11-08,37627,37646,37131,37510,5271074,-0.001278023323925681
2021-11-09,37518,37893,37397,37606,4739788,0.00255931751532934
2021-11-10,37392,37613,37155,37207,4935644,-0.010610009041110424
2021-11-11,36954,37199,36857,37202,4438144,-0.00013438331496762324
2021-11-12,37450,37733,37299,37596,3639277,0.0105908284500833
2021-11-15,37848,38101,37781,38029,5473909,0.011517182679008364
2021-11-16,38013,38185,37811,37962,4597694,-0.001761813352967434
2021-11-17,38033,38037,37435,37485,4356109,-0.012565196775723098
2021-11-18,37329,37552,37238,37331,4683122,-0.004108309990662917
2021-11-19,37430,37661,37266,37606,4421429,0.007366531836811241
2021-11-22,37805,38503,37790,38477,5232898,0.023161197681221157
2021-11-23,38412,38460,38086,38141,5198935,-0.008732489539205246
2021-11-24,38248,38436,37863,38064,5978557,-0.0020188248866049863
2021-11-25,38086,38086,37713,37785,4064674,-0.007329760403530949
2021-11-26,37608,37786,37025,37091,5253472,-0.018367076882360722
2021-11-29,36708,37088,36603,36797,5393048,-0.007926451160658932
2021-11-30,37117,37194,35727,36051,7854985,-0.02027339185259669
2021-12-01,36160,36987,36053,36918,5463882,0.024049263543313604
2021-12-02,36675,37518,36588,37500,5674559,0.015764667641800845
2021-12-03,37372,37888,37204,37785,6514565,0.007600000000000051
2021-12-06,37656,38023,37324,37858,10157402,0.001931983591372255
2021-12-07,37893,38200,37651,38171,5213939,0.008267737334249015
2021-12-08,38500,38793,38214,38339,7313055,0.0044012470199890075
2021-12-09,38287,38591,38263,38454,7616988,0.002999556587287122
2021-12-10,38316,38422,38156,38243,2930099,-0.005487075466791502
2021-12-13,38427,38874,38229,38271,4887688,0.000732160133880777
2021-12-14,38042,38243,37888,38054,5196949,-0.0056700896239972876
2021-12-15,37883,38076,37801,38064,3784077,0.00026278446418248613
2021-12-16,38370,38460,38042,38285,5253626,0.0058060109289617134
2021-12-17,38052,38409,37936,38382,3823252,0.0025336293587567837
2021-12-20,38185,38185,37603,37674,4809897,-0.01844614663123334
2021-12-21,37868,38101,37713,37962,5442506,0.007644529383659782
2021-12-22,38175,38346,38037,38166,5024402,0.005373794847479019
2021-12-23,38370,38389,38148,38353,4902727,0.004899648902164211
2021-12-24,38500,38793,38490,38636,4822248,0.007378823038614923
2021-12-27,38648,38663,38409,38410,3875335,-0.005849466818511284
2021-12-28,38563,38721,38278,38724,5254510,0.008174954438948223
2021-12-29,38721,38884,38586,38636,4474679,-0.002272492511104174
2021-12-30,38663,38769,38321,38401,4010934,-0.006082410187389975
2022-01-03,38573,38855,38356,38492,5112052,0.002369729954948996
2022-01-04,38591,38591,38253,38468,4888762,-0.0006235061831030286
2022-01-05,38379,38431,37713,37920,9150982,-0.014245606738067962
2022-01-06,37656,38003,37498,37538,10788775,-0.010073839662447237
2022-01-07,37776,38091,37700,38010,3822132,0.012573925089242932
2022-01-10,37966,37989,37445,37723,5171186,-0.0075506445672191
2022-01-11,37776,37989,37608,37833,4463333,0.0029159928955808656
2022-01-12,38086,38460,38071,38454,4488822,0.016414241535167795
2022-01-13,38500,38553,38214,38257,4338421,-0.005123004108805285
2022-01-14,37951,38023,37593,37664,4396179,-0.015500431293619443
2022-01-17,37661,37700,37175,37390,6064880,-0.007274851316907416
2022-01-18,37503,37556,36992,37101,5957932,-0.0077293393955603085
2022-01-19,36842,37204,36713,36832,6012373,-0.007250478423762141
2022-01-20,36832,37044,36693,37048,4801113,0.005864465682015707
2022-01-21,36693,36770,36386,36629,9501847,-0.011309652342906484
2022-01-24,36520,36636,36068,36214,10663529,-0.01132982063392396
2022-01-25,36121,36150,35143,35333,11807550,-0.024327608107361787
2022-01-26,35451,35644,35187,35223,6113620,-0.003113236917329454
2022-01-27,35308,35356,34057,34061,10828012,-0.032989807796042325
2022-01-28,34240,35196,33957,34971,11555885,0.026716772848712544
2022-02-03,35573,35886,35308,35309,7117146,0.00966515112521793
2022-02-04,35403,35781,35313,35771,5825137,0.013084482709790679
2022-02-07,35698,35771,35070,35406,7376375,-0.010203796371362261
2022-02-08,35683,35848,35216,35474,5111004,0.0019205784330340592
2022-02-09,35791,35972,35698,35967,5029029,0.013897502396121197
2022-02-10,36180,36340,36021,36265,4834597,0.0082853727027552
2022-02-11,35933,36180,35756,35927,4996328,-0.009320281262925723
2022-02-14,35568,35723,35187,35445,5681743,-0.013416093745650892
2022-02-15,35548,35583,35055,35227,5529102,-0.006150373818592181
2022-02-16,35610,35890,35596,35864,4385043,0.018082720640417937
2022-02-17,35972,36407,35703,36096,8460159,0.0064688824447913795
2022-02-18,35713,36055,35601,35962,5658919,-0.0037123226950354082
2022-02-21,35528,35982,35240,35986,4144441,0.000667371113953541
2022-02-22,35413,35606,35221,35465,5278390,-0.014477852498193777
2022-02-23,35713,35791,35398,35589,4831276,0.003496404906245587
2022-02-24,35152,35211,34550,34659,10846433,-0.026131669898002197
2022-02-25,34980,35240,34873,35049,8480304,0.011252488531117377
2022-02-28,34820,35313,34738,35314,6785312,0.0075608433906815264
2022-03-02,35331,35423,35128,35170,5261459,-0.004077702894036306
2022-03-03,35495,35863,35452,35840,4231663,0.019050326983224286
2022-03-04,35703,35731,35128,35285,8074015,-0.015485491071428603
2022-03-07,34728,34753,34274,34494,15512025,-0.0224174578432762
2022-03-08,34057,34420,33923,34046,6602642,-0.01298776598828777
2022-03-10,34728,34893,34637,34749,3536938,0.020648534335898416
2022-03-11,34645,34758,34435,34620,10352153,-0.003712337045670422
2022-03-14,34577,34767,34420,34557,8976949,-0.0018197573656846266
2022-03-15,34444,34501,34144,34259,13699372,-0.008623433747142362
2022-03-16,34612,34820,34357,34769,6073677,0.014886599141831436
2022-03-17,35351,35558,35284,35294,8581932,0.015099657741091121
2022-03-18,35196,35389,35119,35372,4532313,0.0022100073666913023
2022-03-21,35548,35548,34970,35011,5769061,-0.010205812507067757
2022-03-22,35008,35355,34984,35329,4689890,0.009082859672674193
2022-03-23,35524,35781,35442,35637,6343067,0.008718050326926852
2022-03-24,35389,35480,35196,35474,5959615,-0.004573897915088221
2022-03-25,35625,35630,35255,35329,4495850,-0.004087500704741509
2022-03-28,35211,35447,35017,35353,4255368,0.0006793285969033391
2022-03-29,35533,35688,35403,35537,4380198,0.005204650241846576
2022-03-30,35771,35886,35587,35662,4535456,0.003517460674789641
2022-03-31,35635,35914,35583,35771,4667567,0.003056474678929888
2022-04-01,35620,35625,35323,35497,4226752,-0.007659836180145874
2022-04-04,35428,35698,35264,35667,4815887,0.004789137110178254
2022-04-05,35804,35848,35538,35632,4654471,-0.0009812992401939669
2022-04-06,35403,35460,35240,35265,5425026,-0.010299730579254596
2022-04-07,35099,35099,34723,34803,10608787,-0.013100808166737532
2022-04-08,34873,34917,34637,34826,6603269,0.0006608625693187431
2022-04-11,34690,34960,34564,34826,9302553,0.0
2022-04-12,34582,34718,34362,34499,9992254,-0.009389536553149891
2022-04-13,34592,35182,34550,35156,7077639,0.019044030261746725
2022-04-14,35143,35143,34840,34957,7702288,-0.005660484696780044
2022-04-15,34728,34728,34469,34543,6735392,-0.011843121549332092
2022-04-18,34430,34680,34313,34572,5719380,0.0008395333352633205
2022-04-19,34710,35055,34700,34976,3136854,0.011685757260210483
2022-04-20,34984,35027,34685,34948,2910429,-0.0008005489478499772
2022-04-21,35055,35294,35032,35103,5925212,0.004435160810346783
2022-04-22,34785,34820,34573,34716,5379206,-0.011024698743697159
2022-04-25,34338,34435,34144,34162,6973813,-0.015958059684295423
2022-04-26,34299,34454,34245,34307,2984110,0.004244482173174857
2022-04-27,33840,33937,33619,33900,4581684,-0.011863468096889873
2022-04-28,34105,34246,33835,34239,6774114,0.010000000000000009
2022-04-29,34261,34780,34148,34752,6403994,0.014982914220625698
2022-05-02,34349,34677,34349,34621,5961767,-0.0037695672191528917
2022-05-03,34623,34883,34535,34537,6118306,-0.002426273071257312
2022-05-04,34692,34809,34491,34621,5682164,0.002432174189999081
2022-05-06,34261,34261,34042,34141,6213486,-0.013864417550041863
2022-05-09,34002,34163,33766,33818,7320373,-0.009460765648340752
2022-05-10,33562,33707,33131,33642,8087018,-0.005204329055532586
2022-05-11,33464,33683,33375,33637,6691875,-0.00014862374412938362
2022-05-12,33292,33562,33063,33083,7266389,-0.016469958676457508
2022-05-13,33282,33905,33262,33867,5377276,0.0236979717679775
2022-05-16,34105,34178,33659,33735,7537593,-0.0038975994330764374
2022-05-17,33786,34105,33781,34063,4086643,0.009722839780643255
2022-05-18,34241,34394,34027,34126,6515438,0.0018495141355723277
2022-05-19,33395,33712,33331,33637,6186911,-0.014329250424895967
2022-05-20,33776,34275,33747,34239,4763617,0.017896958706186572
2022-05-23,34384,34473,34168,34350,6004117,0.003241917112065229
2022-05-24,34202,34280,33712,33716,5534718,-0.018457059679767074
2022-05-25,33919,34080,33692,33857,6882374,0.004181990746233266
2022-05-26,33855,34198,33620,33745,6924810,-0.0033080308355731836
2022-05-27,34090,34236,34046,34101,6013937,0.010549711068306378
2022-05-30,34473,34583,34320,34547,5501759,0.013078795343244964
2022-05-31,34486,34746,34325,34684,5605041,0.003965612064723345
2022-06-02,34486,34520,34231,34308,6087606,-0.010840733479414166
2022-06-03,34598,34672,34414,34498,6406995,0.005538066923166607
2022-06-07,34330,34349,33786,33857,3848768,-0.018580787292016954
2022-06-08,33880,34100,33850,33930,3783922,0.002156127241043304
2022-06-09,33810,33952,33672,33827,4777080,-0.003035661656351274
2022-06-10,33562,33607,33341,33480,4483698,-0.01025807786679278
2022-06-13,32793,32890,32295,32296,9640105,-0.03536439665471924
2022-06-14,31717,32250,31717,32168,12460790,-0.003963339113202902
2022-06-15,32103,32162,31395,31597,10770221,-0.017750559562297985
2022-06-16,31995,32227,31530,31577,9386695,-0.0006329714846345924
2022-06-17,31001,31418,30895,31341,7450609,-0.007473794217310092
2022-06-20,31550,31736,30595,30837,9804437,-0.01608117162821865
2022-06-21,31001,31252,30068,31014,7690393,0.005739857962836936
2022-06-22,31124,31124,30229,30231,10423182,-0.025246662797446362
2022-06-23,30209,30494,29857,29986,13429810,-0.008104263835136072
2022-06-24,30140,30738,30043,30618,10679796,0.0210765023677717
2022-06-27,30845,31247,30565,31009,8759591,0.012770265856685503
2022-06-28,31046,31247,30885,31248,6893570,0.0077074397755489965
2022-06-29,30880,30978,30694,30726,6312192,-0.016705069124423932
2022-06-30,30610,30610,30209,30217,8113505,-0.016565774913753772
2022-07-01,30386,30509,29685,29907,6377035,-0.01025912565774234
2022-07-04,29916,30092,29618,29917,9126949,0.0003343698799611605
2022-07-05,30194,30499,30058,30392,7403082,0.01587726042049664
2022-07-06,30150,30263,29677,29703,9315268,-0.022670439589365654
2022-07-07,29936,30480,29872,30299,6893606,0.02006531326801997
2022-07-08,30519,30763,30465,30465,9029488,0.005478728670913258
2022-07-11,30533,30654,30263,30296,6713793,-0.0055473494173642335
2022-07-12,30170,30239,29842,30006,5672658,-0.009572220755215244
2022-07-13,30077,30366,30004,30162,6989634,0.005198960207958514
2022-07-14,29936,30273,29847,30055,6025169,-0.003547510112061558
2022-07-15,30239,30273,29685,30236,7413197,0.006022292463816248
2022-07-18,30538,30939,30494,30906,7350346,0.022159015742823085
2022-07-19,30782,30827,30620,30803,4788070,-0.003332686209797431
2022-07-20,31301,31380,30973,31033,6958705,0.007466805181313596
2022-07-21,31075,31390,31041,31371,5671887,0.010891631489060138
2022-07-22,31301,31501,31134,31176,6379183,-0.006215931911638162
2022-07-25,31070,31446,31046,31297,5058052,0.0038811906594815593
2022-07-26,31188,31427,31129,31410,2331236,0.003610569703166533
2022-07-27,31400,31423,31188,31420,2146515,0.0003183699458770839
2022-07-28,31722,31846,31526,31626,7450876,0.006556333545512327
2022-07-29,31874,32041,31654,31763,8555130,0.0043318788338708725
2022-08-01,31683,31889,31536,31749,6196156,-0.0004407644114220455
2022-08-02,31713,31713,31477,31577,6443210,-0.005417493464361045
2022-08-03,31590,31796,31467,31798,5662607,0.0069987649238369976
2022-08-04,32007,32061,31841,31960,7600180,0.005094660041512045
2022-08-05,32056,32267,32056,32170,6350344,0.0065707133917396465
2022-08-08,31948,32140,31924,32111,5532293,-0.0018340068386695219
2022-08-09,32120,32262,31958,32214,6220110,0.0032076235557907395
2022-08-10,32041,32076,31806,31836,6521984,-0.011734028683181186
2022-08-11,32199,32365,32194,32367,7116587,0.016679231059178345
2022-08-12,32330,32536,32330,32489,6537098,0.0037692711712546956
2022-08-16,32709,32742,32531,32572,6937965,0.002554710825202422
2022-08-17,32630,32724,32365,32406,7219718,-0.00509640181751192
2022-08-18,32233,32350,32026,32283,7720122,-0.0037955934086280063
2022-08-19,32315,32315,32056,32097,4607198,-0.005761546324691058
2022-08-22,31752,31851,31610,31680,5899360,-0.012991868398915751
2022-08-23,31457,31580,31247,31282,6273045,-0.01256313131313136
2022-08-24,31385,31492,31262,31410,5922351,0.004091809986573658
2022-08-25,31531,31777,31497,31778,5512868,0.011716014008277709
2022-08-26,31929,32056,31767,31798,5094580,0.0006293662282081947
2022-08-29,31036,31153,30968,31032,6890680,-0.024089565381470557
2022-08-30,31178,31385,31129,31371,4533054,0.010924207269914943
2022-08-31,31080,31732,31031,31611,8047307,0.007650377737400849
2022-09-01,31208,31232,30874,30895,13894828,-0.022650343234949855
2022-09-02,31026,31056,30599,30724,10453989,-0.0055348761935588575
2022-09-05,30717,30996,30604,30724,7424200,0.0
2022-09-06,30796,30953,30624,30724,7671478,0.0
2022-09-07,30512,30512,30095,30278,9751568,-0.014516339018357027
2022-09-08,30487,30492,30257,30336,6531686,0.0019155822709557846
2022-09-13,30889,31370,30831,31292,5701576,0.031513713080168815
2022-09-14,30394,30811,30325,30675,7979845,-0.019717499680429462
2022-09-15,30742,30786,30468,30503,7548689,-0.0056071719641401785
2022-09-16,30212,30349,30123,30288,8302104,-0.007048487034062245
2022-09-19,30354,30413,30011,30072,6298607,-0.007131537242472286
2022-09-20,30280,30428,30128,30174,5312519,0.003391859537110964
2022-09-21,29948,30050,29829,29895,7244764,-0.00924637104792203
2022-09-22,29535,29634,29374,29571,13271620,-0.010837932764676372
2022-09-23,29565,29619,29129,29208,9363501,-0.012275540225220705
2022-09-26,28834,28874,28432,28492,10707583,-0.024513831826896704
2022-09-27,28515,28570,28217,28547,8905929,0.0019303664186438585
2022-09-28,28217,28437,27618,27845,13042248,-0.024591025326654248
2022-09-29,28187,28372,27854,27855,8104604,0.00035913090321426644
2022-09-30,27746,28039,27481,27732,7775260,-0.004415724286483624
2022-10-04,28133,28471,28103,28404,4590418,0.024231934227607166
2022-10-05,28897,28897,28295,28409,10903247,0.00017603154485290595
2022-10-06,28638,28869,28540,28723,12616504,0.011052835369073089
2022-10-07,28412,28756,28349,28615,10522164,-0.0037600529192632903
2022-10-11,28049,28054,27784,28032,11135470,-0.02037392975712038
2022-10-12,27976,28276,27956,28271,9855086,0.008525970319634757
2022-10-13,28167,28187,27819,27820,11295598,-0.015952743093629485
2022-10-14,28226,28608,28226,28497,11103714,0.02433501078360889
2022-10-17,28118,28560,28049,28517,7529481,0.0007018282626241046
2022-10-18,28932,28932,28540,28885,7108342,0.012904583231055256
2022-10-19,28902,29065,28643,28649,8275725,-0.0081703306214298
2022-10-20,28486,28535,28207,28370,8712760,-0.00973855981011551
2022-10-21,28286,28598,28266,28429,6680380,0.002079661614381445
2022-10-24,28874,28986,28603,28694,7758414,0.009321467515565063
2022-10-25,28731,28942,28648,28738,6293005,0.0015334216212448126
2022-10-26,28727,29085,28682,28934,3885919,0.006820238012387847
2022-10-27,29099,29476,29070,29439,8154626,0.017453514895970246
2022-10-28,29222,29403,29049,29059,8594096,-0.012908047148340596
2022-10-31,29374,29561,29207,29493,6697736,0.014935131972882765
2022-11-01,29571,29945,29527,29940,7612085,0.01515613874478694
2022-11-02,29792,30019,29728,29887,6440058,-0.0017702070808283121
2022-11-03,29384,29905,29265,29719,7000162,-0.005621173085287867
2022-11-04,29591,29979,29487,29980,7910096,0.008782260506746464
2022-11-07,30073,30343,30004,30300,8227016,0.010673782521681163
2022-11-08,30531,30801,30457,30738,9268945,0.014455445544554468
2022-11-09,30880,31165,30806,31043,8902326,0.009922571409981096
2022-11-10,30806,31027,30653,30655,9231232,-0.012498791998196035
2022-11-11,31633,31918,31598,31885,16470987,0.04012396020225095
2022-11-14,31923,32007,31662,31683,11498890,-0.00633526736710055
2022-11-15,31776,31845,31559,31771,6984665,0.002777514755547106
2022-11-16,31835,31835,31367,31712,9415984,-0.0018570394384815891
2022-11-17,31544,31578,31254,31294,6644066,-0.013181130171543876
2022-11-18,31293,31598,31200,31225,7775914,-0.0022048955071259924
2022-11-21,31298,31308,30880,30984,10785637,-0.00771817453963175
2022-11-22,30910,31057,30762,30763,7875240,-0.007132713658662526
2022-11-23,30984,31066,30850,30969,7591916,0.006696356012092508
2022-11-24,31185,31274,31066,31259,11710743,0.009364202912589992
2022-11-25,31279,31313,31121,31132,4617099,-0.004062829904987408
2022-11-28,30934,30944,30673,30753,6642266,-0.012173968906591282
2022-11-29,30737,31111,30668,31102,6671639,0.011348486326537177
2022-11-30,30934,31569,30934,31570,4227477,0.015047263841553526
2022-12-01,32021,32095,31702,31757,7698704,0.005923344947735165
2022-12-02,31643,31643,31047,31048,8284191,-0.022325786440784756
2022-12-05,31155,31249,30860,30950,10012941,-0.0031564029889203926
2022-12-06,30683,30875,30536,30556,5201137,-0.012730210016155041
2022-12-07,30447,30574,30363,30383,3179751,-0.0056617358292970765
2022-12-08,30408,30447,30176,30383,7458655,0.0
2022-12-09,30536,30781,30417,30738,5402272,0.011684165487279019
2022-12-12,30521,30609,30442,30546,5592191,-0.006246340035135689
2022-12-13,30707,30732,30412,30521,6168106,-0.0008184377659922193
2022-12-14,30633,30900,30624,30866,5006966,0.01130369253956287
2022-12-15,30678,30717,30353,30354,7349202,-0.016587831270653774
2022-12-16,29900,30250,29896,30212,5940910,-0.004678131383013762
2022-12-19,30136,30348,30093,30217,4293662,0.0001654971534490457
2022-12-20,30103,30205,29841,29965,5902141,-0.00833967634113253
2022-12-21,30146,30151,29856,29892,5815993,-0.002436175538127805
2022-12-22,30029,30279,29960,30281,4711597,0.013013515321825153
2022-12-23,29940,30019,29703,29759,7289665,-0.017238532413064278
2022-12-26,29728,29836,29655,29803,6088549,0.001478544305924201
2022-12-27,29930,30083,29876,30014,2959260,0.007079824178773952
2022-12-28,29876,29915,29625,29660,7388701,-0.011794495901912394
2022-12-29,29497,29536,29128,29129,5600305,-0.01790289952798385
2023-01-02,29197,29359,28926,28957,5717622,-0.00590476844381882
2023-01-03,28990,29079,28414,28957,9409205,0.0
2023-01-04,28794,29635,28779,29567,8226510,0.02106571813378455
